Time,Heading error,Cross track error
1571250188.780135,0.040000,0.550000
1571250188.823866,0.000000,0.650000
1571250188.851169,0.060000,0.250000
1571250188.892170,0.020000,0.250000
1571250188.944535,0.100000,-0.150000
1571250189.005425,0.100000,-0.150000
1571250189.074838,0.020000,0.050000
1571250189.131193,0.100000,-0.450000
1571250189.200800,0.180000,-0.950000
1571250189.246633,0.100000,-0.550000
1571250189.326835,0.100000,-0.550000
1571250189.366991,0.100000,-0.550000
1571250189.463219,0.040000,-0.250000
1571250189.572987,0.080000,-0.550000
1571250189.646835,0.080000,-0.550000
1571250189.680061,0.040000,-0.250000
1571250189.730000,0.040000,-0.350000
1571250189.775468,0.040000,-0.350000
1571250189.841487,0.040000,-0.250000
1571250189.879809,0.040000,-0.250000
1571250189.958871,0.020000,-0.250000
1571250190.011775,0.020000,-0.250000
1571250190.033550,0.020000,-0.250000
1571250190.098432,0.020000,-0.250000
1571250190.171008,0.020000,-0.250000
1571250190.293583,0.020000,-0.250000
1571250190.350349,0.060000,-0.450000
1571250190.397016,0.060000,-0.450000
1571250190.489862,0.040000,-0.250000
1571250190.547145,0.040000,-0.350000
1571250190.615100,0.040000,-0.350000
1571250190.678244,0.040000,-0.350000
1571250190.733103,0.040000,-0.350000
1571250190.779740,0.040000,-0.250000
1571250190.811819,0.020000,-0.250000
1571250190.890470,0.020000,-0.250000
1571250190.936139,0.020000,-0.250000
1571250191.007083,0.020000,-0.250000
1571250191.067840,0.020000,-0.250000
1571250191.128891,0.020000,-0.250000
1571250191.184946,0.020000,-0.250000
1571250191.234249,0.020000,-0.250000
1571250191.299029,0.020000,-0.250000
1571250191.368312,-0.040000,0.150000
1571250191.457175,-0.040000,0.150000
1571250191.518103,-0.040000,0.150000
1571250191.563525,-0.040000,0.150000
1571250191.614973,-0.040000,0.150000
1571250191.657709,-0.040000,0.150000
1571250191.696758,-0.040000,0.150000
1571250191.725344,0.020000,-0.250000
1571250191.767614,0.020000,-0.050000
1571250191.835334,0.020000,-0.050000
1571250191.880465,0.020000,-0.050000
1571250191.945383,0.060000,-0.450000
1571250191.991356,0.100000,-0.550000
1571250192.039269,0.100000,-0.550000
1571250192.117263,0.160000,-0.750000
1571250192.172421,0.160000,-0.750000
1571250192.220924,0.100000,-0.550000
1571250192.260582,0.100000,-0.550000
1571250192.296921,0.120000,-0.550000
1571250192.364199,0.140000,-0.750000
1571250192.456743,0.140000,-0.750000
1571250192.536421,0.160000,-0.850000
1571250192.572160,0.140000,-0.850000
1571250192.637076,0.140000,-0.850000
1571250192.731675,0.120000,-0.950000
1571250192.817363,0.120000,-1.050000
1571250192.878602,0.080000,-1.150000
1571250192.948755,0.080000,-1.250000
1571250192.997625,0.080000,-1.250000
1571250193.075501,0.060000,-1.050000
1571250193.133158,0.060000,-1.050000
1571250193.197964,0.060000,-1.050000
1571250193.237960,0.060000,-1.050000
1571250193.287824,0.060000,-1.050000
1571250193.358676,0.060000,-1.050000
1571250193.401730,0.060000,-1.050000
1571250193.478499,0.060000,-1.050000
1571250193.532008,0.060000,-1.050000
1571250193.628499,0.040000,-0.250000
1571250193.689530,0.040000,-0.250000
1571250193.745426,0.020000,0.050000
1571250193.808392,0.000000,0.050000
1571250193.871934,0.000000,0.250000
1571250193.930046,0.000000,0.250000
1571250193.992868,0.000000,0.450000
1571250194.037056,-0.040000,0.650000
1571250194.100521,0.000000,0.550000
1571250194.126419,0.000000,0.550000
1571250194.229067,0.000000,0.450000
1571250194.263040,0.000000,0.550000
1571250194.303374,0.000000,0.550000
1571250194.393588,0.000000,0.550000
1571250194.453936,0.000000,0.550000
1571250194.519908,0.040000,0.250000
1571250194.569799,0.040000,0.250000
1571250194.632245,0.060000,-0.050000
1571250194.668990,0.060000,0.050000
1571250194.697153,0.060000,-0.050000
1571250194.734517,0.040000,-0.150000
1571250194.779120,0.060000,-0.350000
1571250194.829842,0.060000,-0.350000
1571250194.870767,0.060000,-0.450000
1571250194.924486,0.080000,-0.950000
1571250194.969856,0.080000,-0.950000
1571250195.014628,0.080000,-0.950000
1571250195.064717,0.100000,-0.650000
1571250195.131090,0.020000,-0.550000
1571250195.190759,0.060000,-0.750000
1571250195.247865,0.060000,-0.750000
1571250195.295582,0.040000,-0.450000
1571250195.360137,0.060000,-0.550000
1571250195.421479,0.060000,-0.550000
1571250195.502588,0.040000,-0.350000
1571250195.587361,0.040000,-0.350000
1571250195.660023,0.020000,-0.250000
1571250195.703960,0.000000,-0.150000
1571250195.740570,0.000000,-0.150000
1571250195.804080,0.000000,-0.150000
1571250195.888662,0.000000,-0.150000
1571250195.935630,0.000000,-0.150000
1571250196.012988,0.000000,-0.150000
1571250196.076665,0.000000,-0.150000
1571250196.130886,0.000000,-0.150000
1571250196.168713,0.000000,-0.150000
1571250196.215419,0.000000,-0.150000
1571250196.265047,0.000000,-0.150000
1571250196.301093,0.000000,-0.150000
1571250196.363681,0.080000,-0.650000
1571250196.431549,0.020000,-0.350000
1571250196.526007,0.020000,-0.350000
1571250196.572451,0.020000,-0.350000
1571250196.618628,0.020000,-0.350000
1571250196.689802,0.020000,-0.350000
1571250196.727904,-0.020000,-0.150000
1571250196.791337,-0.020000,-0.150000
1571250196.863050,0.020000,-0.450000
1571250196.909130,-0.020000,-0.150000
1571250196.974580,-0.020000,-0.050000
1571250197.016335,-0.020000,-0.050000
1571250197.085120,0.000000,-0.150000
1571250197.165878,-0.020000,-0.150000
1571250197.208638,0.020000,-0.150000
1571250197.272422,0.020000,-0.150000
1571250197.333818,0.020000,-0.250000
1571250197.396020,0.100000,-0.550000
1571250197.467891,0.100000,-0.550000
1571250197.541113,0.140000,-0.750000
1571250197.641925,0.100000,-0.450000
1571250197.688011,0.100000,-0.450000
1571250197.728239,0.140000,-0.750000
1571250197.774395,0.140000,-0.750000
1571250197.835905,0.100000,-0.450000
1571250197.926825,0.100000,-0.450000
1571250198.002319,0.100000,-0.450000
1571250198.067351,0.100000,-0.450000
1571250198.118391,0.100000,-0.450000
1571250198.203835,0.100000,-0.450000
1571250198.263367,0.100000,-0.450000
1571250198.324614,0.120000,-0.750000
1571250198.390448,0.120000,-0.750000
1571250198.454715,0.140000,-0.950000
1571250198.519185,0.140000,-0.950000
1571250198.591771,0.100000,-1.050000
1571250198.660698,0.100000,-1.050000
1571250198.724589,0.100000,-1.050000
1571250198.773659,0.100000,-0.850000
1571250198.803966,0.100000,-0.850000
1571250198.879262,0.080000,-0.550000
1571250198.897982,0.100000,-1.050000
1571250198.967376,0.080000,-1.250000
1571250199.019694,0.100000,-1.150000
1571250199.077208,0.100000,-0.850000
1571250199.149580,0.100000,-1.050000
1571250199.216350,0.080000,-0.450000
1571250199.264061,0.080000,-0.450000
1571250199.303952,-0.020000,0.250000
1571250199.377922,0.060000,-0.250000
1571250199.423424,0.060000,-0.250000
1571250199.550058,0.020000,-0.050000
1571250199.621776,0.020000,-0.050000
1571250199.675865,0.020000,-0.050000
1571250199.733730,0.020000,-0.050000
1571250199.764723,0.020000,-0.050000
1571250199.823993,0.060000,-0.350000
1571250199.876469,0.060000,-0.350000
1571250199.931416,0.040000,-0.350000
1571250200.009363,0.040000,-0.350000
1571250200.070825,0.040000,-0.350000
1571250200.153548,0.040000,-0.350000
1571250200.235081,0.040000,-0.250000
1571250200.294241,0.040000,-0.250000
1571250200.341512,0.040000,-0.250000
1571250200.370834,0.040000,-0.250000
1571250200.445648,0.040000,-0.250000
1571250200.531209,0.040000,-0.250000
1571250200.610808,0.040000,-0.250000
1571250200.653201,-0.020000,0.050000
1571250200.726710,-0.020000,0.050000
1571250200.769689,0.000000,-0.050000
1571250200.835675,-0.020000,0.350000
1571250200.867045,-0.020000,0.450000
1571250200.907881,0.000000,0.450000
1571250201.007446,0.000000,0.450000
1571250201.030920,-0.020000,0.650000
1571250201.101676,0.000000,0.450000
1571250201.164536,0.000000,0.450000
1571250201.265962,0.000000,0.450000
1571250201.290416,0.000000,0.450000
1571250201.325969,0.000000,0.450000
1571250201.391646,0.000000,0.250000
1571250201.464701,0.040000,0.050000
1571250201.512049,0.020000,0.150000
1571250201.627561,0.020000,0.150000
1571250201.659560,0.020000,0.150000
1571250201.703977,0.020000,0.050000
1571250201.776000,0.100000,-0.450000
1571250201.852116,0.020000,-0.050000
1571250201.895160,0.060000,-0.350000
1571250201.988018,0.060000,-0.350000
1571250202.045473,0.060000,-0.350000
1571250202.084666,0.060000,-0.350000
1571250202.120603,0.040000,-0.150000
1571250202.180957,0.080000,-1.050000
1571250202.222568,0.080000,-1.050000
1571250202.259216,0.020000,-0.050000
1571250202.299597,0.020000,-0.050000
1571250202.359001,0.020000,-0.050000
1571250202.397294,0.020000,-0.050000
1571250202.441482,0.020000,0.050000
1571250202.483308,0.020000,0.050000
1571250202.511945,-0.020000,0.250000
1571250202.565990,0.080000,-0.150000
1571250202.631317,-0.060000,0.350000
1571250202.677653,0.020000,0.250000
1571250202.746185,0.000000,0.250000
1571250202.769429,0.100000,-0.050000
1571250202.831034,0.000000,0.350000
1571250202.879833,0.200000,-0.850000
1571250202.935059,0.200000,-0.850000
1571250202.982845,0.200000,-0.850000
1571250203.033598,0.200000,-0.850000
1571250203.079541,0.200000,-0.850000
1571250203.138064,0.200000,-0.850000
1571250203.196420,0.200000,-0.850000
1571250203.238281,0.200000,-0.850000
1571250203.287311,0.200000,-0.850000
1571250203.355832,0.200000,-0.850000
1571250203.417383,0.200000,-0.850000
1571250203.449491,0.200000,-0.850000
1571250203.536391,0.200000,-0.850000
1571250203.651761,-0.080000,-0.150000
1571250203.685016,-0.040000,0.950000
1571250203.776812,0.120000,0.450000
1571250203.832876,0.100000,-0.750000
1571250203.894507,0.180000,-1.050000
1571250203.941990,0.140000,0.650000
1571250204.002427,0.120000,0.650000
1571250204.050694,0.120000,0.550000
1571250204.123110,0.080000,0.750000
1571250204.198417,0.080000,-1.150000
1571250204.228255,0.120000,0.650000
1571250204.270894,0.120000,0.650000
1571250204.331147,0.040000,-1.150000
1571250204.393123,0.000000,1.050000
1571250204.444260,0.160000,0.350000
1571250204.542961,0.120000,0.450000
1571250204.638914,0.120000,0.450000
1571250204.679307,0.120000,0.450000
1571250204.729351,0.140000,0.350000
1571250204.782526,0.180000,0.150000
1571250204.817491,0.180000,0.150000
1571250204.861540,0.200000,-0.050000
1571250204.898715,0.240000,-0.250000
1571250204.931658,0.200000,-0.250000
1571250204.997016,0.200000,-0.350000
1571250205.029351,0.140000,-0.150000
1571250205.065093,0.140000,-0.250000
1571250205.130195,0.160000,-0.450000
1571250205.194950,0.160000,-0.450000
1571250205.237476,0.160000,-0.650000
1571250205.297792,0.160000,-0.750000
1571250205.350517,0.180000,-0.950000
1571250205.396149,0.180000,-0.950000
1571250205.467966,0.140000,-0.950000
1571250205.495377,0.140000,-1.050000
1571250205.534363,0.140000,-0.950000
1571250205.568354,0.100000,-1.250000
1571250205.633999,0.100000,-1.150000
1571250205.677392,0.100000,-1.150000
1571250205.733085,0.100000,-1.150000
1571250205.771508,0.080000,-1.050000
1571250205.811138,0.080000,-1.050000
1571250205.856561,0.080000,-1.050000
1571250205.911811,0.080000,-1.050000
1571250205.948305,0.080000,-0.950000
1571250205.998284,0.060000,-0.850000
1571250206.048389,0.060000,-0.550000
1571250206.102481,0.080000,-0.650000
1571250206.157614,0.080000,-0.650000
1571250206.259977,0.020000,-0.050000
1571250206.328484,0.000000,-0.150000
1571250206.384510,0.060000,-0.350000
1571250206.425867,0.000000,0.150000
1571250206.489111,0.000000,0.150000
1571250206.534525,0.000000,0.150000
1571250206.598734,0.000000,0.250000
1571250206.641636,-0.020000,0.450000
1571250206.690710,-0.020000,0.450000
1571250206.730874,0.000000,0.350000
1571250206.788448,0.000000,0.350000
1571250206.837477,0.000000,0.350000
1571250206.894799,0.000000,0.250000
1571250206.953072,0.000000,0.250000
1571250206.994801,0.000000,0.250000
1571250207.039186,0.000000,0.250000
1571250207.088017,-0.020000,0.250000
1571250207.155947,0.020000,-0.050000
1571250207.203471,0.020000,-0.050000
1571250207.259926,0.020000,-0.050000
1571250207.309451,0.020000,-0.050000
1571250207.348070,-0.040000,0.250000
1571250207.399537,0.020000,0.050000
1571250207.446175,0.100000,-0.550000
1571250207.503311,0.100000,-0.550000
1571250207.563213,0.100000,-0.550000
1571250207.628160,0.060000,-0.350000
1571250207.673218,0.020000,-0.050000
1571250207.727673,0.020000,-0.050000
1571250207.771968,0.020000,-0.050000
1571250207.818549,0.020000,0.050000
1571250207.866268,-0.040000,0.350000
1571250207.913415,0.000000,0.150000
1571250207.964738,0.040000,0.150000
1571250208.019052,0.000000,0.350000
1571250208.065875,0.000000,0.350000
1571250208.117962,0.000000,0.350000
1571250208.169786,0.220000,-0.850000
1571250208.230672,0.220000,-0.850000
1571250208.283475,0.220000,-0.850000
1571250208.332501,0.220000,-0.850000
1571250208.378806,0.220000,-0.850000
1571250208.428458,0.220000,-0.850000
1571250208.496917,0.220000,-0.850000
1571250208.542676,0.220000,-0.850000
1571250208.624182,0.220000,-0.850000
1571250208.663592,0.220000,-0.850000
1571250208.727520,0.220000,-0.850000
1571250208.772827,0.220000,-0.850000
1571250208.806963,0.220000,-0.850000
1571250208.866023,0.080000,0.350000
1571250208.927021,0.080000,0.350000
1571250208.981071,0.080000,0.350000
1571250209.037174,0.100000,0.350000
1571250209.075723,0.100000,0.450000
1571250209.116796,0.100000,0.450000
1571250209.162760,0.120000,0.450000
1571250209.213375,0.120000,0.450000
1571250209.266840,0.120000,0.450000
1571250209.292247,0.100000,0.450000
1571250209.355056,0.100000,0.450000
1571250209.405006,0.100000,0.450000
1571250209.464574,0.100000,0.350000
1571250209.500798,0.100000,0.350000
1571250209.551187,0.100000,0.250000
1571250209.589897,0.060000,0.350000
1571250209.658469,0.100000,0.150000
1571250209.699866,0.120000,0.050000
1571250209.758847,0.140000,-0.150000
1571250209.802182,0.120000,-0.250000
1571250209.846443,0.120000,-0.250000
1571250209.906679,0.120000,-0.450000
1571250209.950717,0.160000,-0.550000
1571250209.984904,0.160000,-0.550000
1571250210.039851,0.140000,-0.650000
1571250210.098621,0.140000,-0.650000
1571250210.131163,0.140000,-0.650000
1571250210.191990,0.140000,-0.650000
1571250210.261439,0.140000,-0.650000
1571250210.289170,0.120000,-0.750000
1571250210.354086,0.120000,-0.750000
1571250210.398610,0.120000,-0.750000
1571250210.436691,0.120000,-0.850000
1571250210.502459,0.120000,-0.850000
1571250210.553749,0.080000,-0.650000
1571250210.604446,0.080000,-0.650000
1571250210.658209,0.080000,-0.750000
1571250210.693220,0.080000,-0.750000
1571250210.740169,0.080000,-0.750000
1571250210.791106,0.080000,-0.750000
1571250210.844544,0.080000,-0.750000
1571250210.897912,0.060000,-0.750000
1571250210.939772,0.020000,-0.450000
1571250210.975044,0.060000,-0.650000
1571250211.037414,0.060000,-0.650000
1571250211.089657,0.040000,-0.250000
1571250211.155448,0.040000,-0.250000
1571250211.192992,0.040000,-0.250000
1571250211.242740,0.040000,-0.250000
1571250211.307410,0.020000,-0.150000
1571250211.444847,0.020000,-0.150000
1571250211.520284,0.020000,-0.150000
1571250211.553925,0.000000,-0.050000
1571250211.624517,0.000000,0.050000
1571250211.665391,0.000000,0.050000
1571250211.730137,0.000000,0.050000
1571250211.775684,-0.060000,0.450000
1571250211.831030,-0.060000,0.650000
1571250211.880097,-0.060000,0.650000
1571250211.949103,-0.020000,0.450000
1571250212.024208,-0.020000,0.450000
1571250212.067222,-0.020000,0.450000
1571250212.110439,-0.020000,0.450000
1571250212.155346,0.040000,0.050000
1571250212.192274,0.040000,0.050000
1571250212.231028,0.040000,0.050000
1571250212.283490,0.020000,0.150000
1571250212.336507,0.020000,0.150000
1571250212.384823,0.020000,0.150000
1571250212.435109,0.040000,-0.150000
1571250212.492511,0.040000,-0.150000
1571250212.536456,0.020000,0.050000
1571250212.592562,0.020000,0.050000
1571250212.640806,0.020000,0.050000
1571250212.679493,0.020000,0.050000
1571250212.720493,0.020000,0.050000
1571250212.774222,0.020000,0.050000
1571250212.811341,0.100000,-0.450000
1571250212.851550,0.060000,-0.250000
1571250212.896979,0.060000,-0.250000
1571250212.945011,0.020000,0.150000
1571250212.987661,0.020000,0.150000
1571250213.039235,0.160000,-0.550000
1571250213.078608,0.060000,-0.250000
1571250213.125645,0.100000,-0.450000
1571250213.192712,0.100000,-0.450000
1571250213.248801,0.100000,-0.450000
1571250213.277066,0.100000,-0.450000
1571250213.337006,0.100000,-0.450000
1571250213.379464,0.100000,-0.450000
1571250213.431977,0.100000,-0.450000
1571250213.488341,0.100000,-0.450000
1571250213.522754,0.100000,-0.450000
1571250213.565510,0.100000,-0.450000
1571250213.631149,0.100000,-0.450000
1571250213.663133,0.200000,-1.050000
1571250213.727317,0.120000,-0.750000
1571250213.768390,0.120000,-0.950000
1571250213.802652,0.140000,-0.950000
1571250213.848405,0.140000,-1.250000
1571250213.903700,0.140000,-1.250000
1571250213.952643,0.140000,-1.250000
1571250214.027275,0.120000,-1.250000
1571250214.092785,0.120000,-0.950000
1571250214.148908,0.120000,-1.150000
1571250214.203447,0.120000,-1.150000
1571250214.245268,0.120000,-0.750000
1571250214.322291,0.180000,-0.950000
1571250214.366626,0.140000,-0.850000
1571250214.418789,0.180000,-0.950000
1571250214.492946,0.120000,-0.550000
1571250214.533457,0.120000,-0.550000
1571250214.588902,0.120000,-0.550000
1571250214.644943,0.120000,-0.550000
1571250214.681796,0.140000,-0.650000
1571250214.740226,0.100000,-0.350000
1571250214.795545,0.120000,-0.450000
1571250214.856897,0.080000,-0.250000
1571250214.891709,0.040000,-0.150000
1571250214.923333,0.060000,-0.250000
1571250214.972368,0.060000,-0.250000
1571250215.030593,0.060000,-0.250000
1571250215.074818,0.100000,-0.350000
1571250215.140007,0.100000,-0.550000
1571250215.180087,0.100000,-0.550000
1571250215.216757,0.100000,-0.550000
1571250215.255971,0.100000,-0.850000
1571250215.312422,0.080000,-0.450000
1571250215.362159,0.080000,-0.450000
1571250215.426248,0.080000,-0.550000
1571250215.480025,0.080000,-0.550000
1571250215.519587,0.060000,-0.450000
1571250215.576868,0.060000,-0.450000
1571250215.610429,0.060000,-0.450000
1571250215.673992,0.060000,-0.450000
1571250215.721738,0.060000,-0.450000
1571250215.767682,0.060000,-0.450000
1571250215.826717,0.060000,-0.450000
1571250215.858409,0.040000,-0.350000
1571250215.919663,0.040000,-0.350000
1571250215.952751,0.040000,-0.350000
1571250216.006483,0.040000,-0.350000
1571250216.054494,0.040000,-0.350000
1571250216.094070,0.040000,-0.350000
1571250216.144700,0.040000,-0.350000
1571250216.199569,0.040000,-0.350000
1571250216.252201,0.040000,-0.350000
1571250216.315160,-0.020000,0.050000
1571250216.384186,0.020000,-0.050000
1571250216.417106,0.020000,-0.050000
1571250216.454630,0.020000,-0.050000
1571250216.514162,0.020000,-0.050000
1571250216.565852,-0.020000,0.250000
1571250216.631664,0.000000,0.150000
1571250216.682789,0.000000,0.150000
1571250216.718025,0.000000,0.150000
1571250216.790594,0.000000,0.150000
1571250216.817239,0.000000,0.150000
1571250216.875410,0.000000,0.150000
1571250216.915999,-0.060000,0.750000
1571250216.969734,0.020000,-0.050000
1571250217.018615,0.020000,-0.050000
1571250217.072604,0.020000,-0.050000
1571250217.107613,0.020000,-0.050000
1571250217.175742,0.020000,-0.050000
1571250217.233906,0.020000,-0.050000
1571250217.291404,0.020000,-0.050000
1571250217.324361,0.020000,-0.150000
1571250217.395079,0.020000,-0.150000
1571250217.427806,0.020000,-0.150000
1571250217.487030,0.020000,-0.150000
1571250217.543728,0.020000,-0.150000
1571250217.579338,0.020000,-0.150000
1571250217.645250,0.040000,-0.250000
1571250217.684480,0.000000,-0.050000
1571250217.731467,0.000000,-0.050000
1571250217.774648,0.040000,-0.250000
1571250217.826761,0.020000,-0.150000
1571250217.873313,0.020000,-0.150000
1571250217.932001,0.020000,-0.150000
1571250218.000126,0.020000,-0.150000
1571250218.056993,-0.040000,0.250000
1571250218.100712,-0.040000,0.250000
1571250218.158625,0.000000,0.050000
1571250218.209510,0.000000,0.050000
1571250218.262152,0.000000,0.050000
1571250218.342980,0.000000,0.050000
1571250218.394747,0.000000,0.050000
1571250218.443917,0.000000,0.150000
1571250218.484943,0.000000,0.150000
1571250218.533136,0.000000,0.150000
1571250218.579385,0.000000,0.150000
1571250218.635170,0.000000,0.150000
1571250218.695071,0.000000,0.150000
1571250218.729315,0.020000,0.050000
1571250218.777746,0.020000,0.050000
1571250218.823146,0.020000,0.050000
1571250218.876956,0.020000,0.050000
1571250218.920315,0.020000,0.050000
1571250218.965363,0.000000,0.050000
1571250219.030005,-0.020000,0.050000
1571250219.090649,-0.020000,0.050000
1571250219.139115,0.020000,-0.050000
1571250219.195162,0.020000,-0.050000
1571250219.240824,0.000000,-0.050000
1571250219.286034,0.040000,-0.250000
1571250219.351962,0.140000,-0.950000
1571250219.390766,0.000000,-0.050000
1571250219.443834,0.000000,-0.050000
1571250219.512855,0.000000,-0.050000
1571250219.550652,0.000000,-0.050000
1571250219.604688,0.000000,-0.050000
1571250219.647049,0.020000,-0.150000
1571250219.710147,0.020000,-0.150000
1571250219.753478,0.020000,-0.150000
1571250219.809345,0.020000,-0.150000
1571250219.851932,0.020000,-0.150000
1571250219.910333,0.020000,-0.150000
1571250219.964177,0.020000,-0.150000
1571250220.006659,0.020000,-0.150000
1571250220.063094,0.020000,-0.150000
1571250220.125189,0.020000,-0.150000
1571250220.172079,0.020000,-0.150000
1571250220.226708,0.020000,-0.150000
1571250220.261406,0.020000,-0.150000
1571250220.324961,0.020000,-0.150000
1571250220.373548,0.080000,-0.450000
1571250220.417503,0.040000,-0.250000
1571250220.489487,0.040000,-0.250000
1571250220.535420,0.040000,-0.250000
1571250220.593911,0.040000,-0.250000
1571250220.640004,-0.060000,0.350000
1571250220.688694,-0.040000,0.150000
1571250220.743506,0.100000,-0.550000
1571250220.795540,0.100000,-0.550000
1571250220.846643,0.100000,-0.550000
1571250220.899596,0.100000,-0.550000
1571250220.939806,-0.060000,0.450000
1571250220.999262,0.160000,-0.850000
1571250221.059433,0.100000,-0.450000
1571250221.109342,0.160000,-0.850000
1571250221.147502,0.100000,-0.550000
1571250221.199121,0.160000,-1.150000
1571250221.243533,0.140000,-0.850000
1571250221.285786,0.140000,-0.850000
1571250221.350389,0.140000,-0.850000
1571250221.397555,0.140000,-1.050000
1571250221.439653,0.120000,-1.150000
1571250221.498290,0.120000,-1.150000
1571250221.542333,0.120000,-1.150000
1571250221.588356,0.120000,-1.150000
1571250221.650280,0.120000,-1.150000
1571250221.684224,0.100000,-1.150000
1571250221.717172,0.100000,-1.150000
1571250221.771439,0.100000,-1.150000
1571250221.797196,0.100000,-1.150000
1571250221.846845,0.100000,-1.150000
1571250221.888768,0.100000,-1.150000
1571250221.925175,0.100000,-1.150000
1571250221.980112,0.100000,-1.150000
1571250222.030287,0.100000,-1.150000
1571250222.076192,0.100000,-0.850000
1571250222.123650,0.080000,-0.550000
1571250222.171881,0.100000,-0.650000
1571250222.210930,0.100000,-0.450000
1571250222.264898,0.100000,-0.450000
1571250222.326632,0.100000,-0.450000
1571250222.371554,0.100000,-0.450000
1571250222.421410,0.040000,0.050000
1571250222.503892,0.000000,0.350000
1571250222.535092,0.020000,0.050000
1571250222.582868,0.060000,-0.050000
1571250222.611513,0.060000,-0.050000
1571250222.670187,0.060000,-0.050000
1571250222.704419,0.060000,-0.050000
1571250222.759745,-0.020000,0.250000
1571250222.810031,0.040000,-0.050000
1571250222.857981,0.060000,-0.150000
1571250222.912472,0.000000,0.050000
1571250222.955690,0.040000,-0.150000
1571250223.014913,-0.020000,0.150000
1571250223.059590,0.040000,-0.250000
1571250223.109893,0.060000,-0.450000
1571250223.160259,-0.020000,-0.050000
1571250223.210574,-0.020000,-0.050000
1571250223.257796,-0.140000,1.050000
1571250223.309044,-0.140000,0.950000
1571250223.370754,-0.140000,0.950000
1571250223.403577,-0.120000,0.950000
1571250223.459047,-0.120000,0.950000
1571250223.511412,-0.100000,1.050000
1571250223.552463,-0.100000,1.050000
1571250223.619186,-0.080000,1.250000
1571250223.661848,-0.080000,1.350000
1571250223.719779,-0.060000,1.250000
1571250223.762582,-0.060000,1.250000
1571250223.821553,-0.060000,1.350000
1571250223.865219,-0.060000,1.250000
1571250223.919102,-0.060000,1.150000
1571250223.963534,-0.020000,1.350000
1571250224.000934,-0.020000,1.350000
1571250224.064608,-0.020000,1.350000
1571250224.109816,0.000000,1.150000
1571250224.155389,0.000000,1.150000
1571250224.208786,0.060000,0.850000
1571250224.253254,0.060000,0.850000
1571250224.309596,0.060000,0.750000
1571250224.372784,0.060000,0.750000
1571250224.437359,0.060000,0.750000
1571250224.493738,0.060000,0.750000
1571250224.593415,0.060000,0.550000
1571250224.677271,0.060000,0.550000
1571250224.735472,0.060000,0.450000
1571250224.785058,0.080000,0.150000
1571250224.823837,0.100000,-0.050000
1571250224.871916,0.120000,-0.150000
1571250224.907069,0.120000,-0.150000
1571250224.950262,0.140000,-0.550000
1571250225.000113,0.160000,-0.750000
1571250225.053427,0.120000,-0.550000
1571250225.081260,0.140000,-0.750000
1571250225.125735,0.140000,-0.650000
1571250225.183077,0.140000,-0.650000
1571250225.211923,0.140000,-0.950000
1571250225.258608,0.140000,-0.950000
1571250225.294311,0.120000,-1.050000
1571250225.347674,0.120000,-1.050000
1571250225.379985,0.120000,-1.050000
1571250225.416183,0.100000,-0.850000
1571250225.476036,0.100000,-1.150000
1571250225.521340,0.100000,-1.150000
1571250225.571280,0.080000,-1.150000
1571250225.630083,0.080000,-1.150000
1571250225.680861,0.080000,-1.250000
1571250225.730809,0.080000,-1.250000
1571250225.777459,0.080000,-1.250000
1571250225.830520,0.080000,-1.250000
1571250225.867271,0.080000,-1.250000
1571250225.917393,0.080000,-1.050000
1571250225.964578,0.080000,-1.050000
1571250226.015238,0.080000,-1.050000
1571250226.055025,0.080000,-1.050000
1571250226.108437,0.080000,-1.050000
1571250226.154147,0.080000,-1.050000
1571250226.204134,0.080000,-1.050000
1571250226.258951,0.080000,-1.050000
1571250226.314355,0.100000,-0.950000
1571250226.369487,0.100000,-0.950000
1571250226.416331,0.100000,-0.950000
1571250226.481608,0.100000,-0.550000
1571250226.539274,0.100000,-0.550000
1571250226.591885,0.080000,-0.450000
1571250226.657981,0.100000,-0.450000
1571250226.689799,0.000000,0.350000
1571250226.736928,0.080000,-0.150000
1571250226.784413,0.100000,-0.150000
1571250226.844397,0.100000,-0.150000
1571250226.890091,0.100000,-0.150000
1571250226.931946,0.100000,-0.150000
1571250226.991075,0.100000,-0.150000
1571250227.024620,0.060000,-0.050000
1571250227.087548,0.060000,-0.050000
1571250227.124096,0.060000,-0.050000
1571250227.199621,0.040000,0.050000
1571250227.235645,0.060000,-0.150000
1571250227.264190,0.080000,-0.250000
1571250227.348643,0.080000,-0.250000
1571250227.383696,0.080000,-0.250000
1571250227.457151,0.080000,-0.250000
1571250227.488410,0.080000,-0.250000
1571250227.555105,0.100000,-0.550000
1571250227.611554,0.100000,-0.550000
1571250227.675702,0.060000,-0.350000
1571250227.712934,0.060000,-0.350000
1571250227.747069,0.060000,-0.350000
1571250227.801005,0.060000,-0.350000
1571250227.841037,0.040000,-0.450000
1571250227.895248,0.040000,-0.450000
1571250227.951075,0.080000,-0.550000
1571250227.994176,0.080000,-0.750000
1571250228.051576,0.040000,-0.350000
1571250228.122681,0.040000,-0.350000
1571250228.167458,0.040000,-0.350000
1571250228.228986,0.040000,-0.350000
1571250228.277176,0.040000,-0.350000
1571250228.358848,0.040000,-0.350000
1571250228.386923,0.040000,-0.350000
1571250228.444832,0.040000,-0.350000
1571250228.498907,0.000000,-0.150000
1571250228.556665,0.000000,-0.150000
1571250228.607430,0.020000,0.050000
